id	lat	lng	city	address_	province	suburb	street	postcode
853	24.81601891	46.58964022	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	King Salman Branch Road	13522
854	24.81601891	46.58964022	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	King Salman Branch Road	13522
855	24.77024	46.63387	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Al Mubarak Ibn Abi Taleb	13519
856	24.77024	46.63387	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Al Mubarak Ibn Abi Taleb	13519
857	24.69706	46.71156	Riyadh Region	As Salamah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Salamah	Ibn Al Roumi	12232
858	24.69706	46.71156	Riyadh Region	As Salamah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Salamah	Ibn Al Roumi	12232
859	24.69706	46.71156	Riyadh Region	As Salamah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Salamah	Ibn Al Roumi	12232
860	24.69706	46.71156	Riyadh Region	As Salamah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Salamah	Ibn Al Roumi	12232
861	24.69706	46.71156	Riyadh Region	As Salamah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Salamah	Ibn Al Roumi	12232
862	24.69706	46.71156	Riyadh Region	As Salamah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Salamah	Ibn Al Roumi	12232
863	24.69706	46.71156	Riyadh Region	As Salamah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Salamah	Ibn Al Roumi	12232
864	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
865	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
866	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
867	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
868	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
869	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
870	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
871	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
872	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
873	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
874	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
875	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
876	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
877	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
878	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
879	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
880	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
881	24.70552	46.69253	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Al Ashraf Al Ayoubi	11493
882	24.7921	46.61944	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abdullah Bin Shouyen Street	13521
884	24.70111253	46.71175378	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Abi Zeid	12232
885	24.69627	46.7122	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Prince Mas'Ayyd Bin Abdulaziz	12811
889	24.79908876	46.6750801	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Al-Frousia Street	13316
894	24.79908876	46.6750801	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Al-Frousia Street	13316
896	24.79908876	46.6750801	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Al-Frousia Street	13316
898	24.79908876	46.6750801	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Al-Frousia Street	13316
899	24.79908876	46.6750801	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Al-Frousia Street	13316
900	24.79908876	46.6750801	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Al-Frousia Street	13316
902	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
903	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
904	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
906	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
907	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
908	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
909	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
910	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
911	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
912	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
913	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
914	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
915	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
916	24.83121	46.68709	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	No. 241	13323
918	24.79966612	46.61790747	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Wadi Wejj Street	13524
919	24.79966612	46.61790747	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Wadi Wejj Street	13524
920	24.79966612	46.61790747	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Wadi Wejj Street	13524
922	24.79966612	46.61790747	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Wadi Wejj Street	13524
923	24.79966612	46.61790747	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Wadi Wejj Street	13524
924	24.79966612	46.61790747	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Wadi Wejj Street	13524
925	24.79966612	46.61790747	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Wadi Wejj Street	13524
926	24.79966612	46.61790747	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Wadi Wejj Street	13524
927	24.79966612	46.61790747	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Wadi Wejj Street	13524
928	24.79966612	46.61790747	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Wadi Wejj Street	13524
929	24.81132	46.7408	Riyadh Region	Qurtubah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Qurtubah	Al Shawka Valley	13245
931	24.80588428	46.6263628	Riyadh Region	As Sahafah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sahafah District	Wadi Huqail Street	13524
932	24.81699	46.64292	Riyadh Region	As Sahafah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sahafah District	Al Noura	13322
936	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
937	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
938	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
939	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
940	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
941	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
942	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
943	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
944	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
945	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
946	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
947	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
948	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
949	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
950	24.7656	46.70718	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
951	24.6975	46.72024	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District		12811
952	24.6975	46.72024	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District		12811
953	24.6975	46.72024	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District		12811
954	24.6975	46.72024	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District		12811
955	24.6975	46.72024	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District		12811
956	24.6975	46.72024	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District		12811
957	24.6975	46.72024	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District		12811
960	24.75489765	46.84077533	Riyadh Region	Al Naseem District East, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Naseem District East		11426
965	24.76239	46.61394	Riyadh Region	Hittin, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin	Mumar8	13512
966	24.76239	46.61394	Riyadh Region	Hittin, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin	Mumar8	13512
967	24.76239	46.61394	Riyadh Region	Hittin, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin	Mumar8	13512
968	24.76239	46.61394	Riyadh Region	Hittin, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin	Mumar8	13512
969	24.76239	46.61394	Riyadh Region	Hittin, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin	Mumar8	13512
970	24.7932961	46.61900509	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abdullah Bin Shouyen Street	13521
971	24.7932961	46.61900509	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abdullah Bin Shouyen Street	13521
972	24.7932961	46.61900509	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abdullah Bin Shouyen Street	13521
973	24.7932961	46.61900509	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abdullah Bin Shouyen Street	13521
974	24.7932961	46.61900509	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Abdullah Bin Shouyen Street	13521
975	24.83144	46.74355	Riyadh Region	Qurtubah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Qurtubah		13248
976	24.81086	46.6561	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	Al Qamh	13221
979	24.78380567	46.61716618	Riyadh Region	Al Aqeeq District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aqeeq District	Abdullah Bin Sayf	13521
980	24.78380567	46.61716618	Riyadh Region	Al Aqeeq District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aqeeq District	Abdullah Bin Sayf	13521
981	24.78380567	46.61716618	Riyadh Region	Al Aqeeq District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aqeeq District	Abdullah Bin Sayf	13521
982	24.78380567	46.61716618	Riyadh Region	Al Aqeeq District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aqeeq District	Abdullah Bin Sayf	13521
983	24.8603	46.62649	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
984	24.8603	46.62649	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
985	24.8603	46.62649	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
986	24.8603	46.62649	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
987	24.8603	46.62649	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
998	24.79242	46.61944	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Harfein	13524
999	24.79242	46.61944	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Harfein	13524
1000	24.79242	46.61944	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Harfein	13524
